1,Upenn,,,
3972,DISSERTATION - Section 000 (TBA),1,C
3973,IND STUDY & RESEARCH - Section 000 (TBA),1,C
3974,INDEPENDENT STUDY - Section 000 (TBA),1,C
3975,INTRO TO CAD/CAM - Section 001 (M 4:30-6PM),1,C
3976,INTRO TO CAD/CAM - Section 101 (W 12-1:30PM),1,C
3977,INTRO TO CAD/CAM - Section 102 (W 6-7:30PM),1,C
3978,INTRO TO CAD/CAM - Section 103 (W 4:30-6PM),1,C
3979,FUND OF MECH PROTYP - Section 001 (M 10-12NOON),1,C
3980,THERMODYNAMICS I - Section 001 (TR 3-4:30PM),1,C
3981,THERMODYNAMICS I - Section 201 (F 11-12NOON),1,C
3982,THERMODYNAMICS I - Section 202 (F 12-1PM),1,C
3983,ENG MECHANICS: DYNAMICS - Section 001 (MW 3-4:30PM),1,C
3984,ENG MECHANICS: DYNAMICS - Section 201 (F 1-2PM),1,C
3985,ENG MECHANICS: DYNAMICS - Section 202 (F 1-2PM),1,C
3986,ELEMENTS OF MECH ENG DSG - Section 001 (TR 9-10:30AM),1,C
3987,LECTURE - Section 001 (M 1-2PM),1,C
3988,LECTURE - Section 101 (T 12-1:30PM),1,C
3989,LECTURE - Section 102 (T 1:30-3PM),1,C
3990,LECTURE - Section 103 (F 9:30-11AM),1,C
3991,HEAT/MASS TRANSFER - Section 001 (MWF 2-3PM),1,C
3992,HEAT/MASS TRANSFER - Section 201 (W 3-4PM),1,C
3993,HEAT/MASS TRANSFER - Section 202 (R 3:30-4:30PM),1,C
3994,THERMODYNAMICS II - Section 001 (TBA),1,C
3995,THERMODYNAMICS II - Section 202 (TBA),1,C
3996,LECTURE - Section 001 (M 3-4:30PM),1,C
3997,LECTURE - Section 101 (T 10:30-12NOON),1,C
3998,LECTURE - Section 102 (T 3-4:30PM),1,C
3999,LECTURE - Section 103 (F 11-12:30NOON),1,C
4000,LECTURE - Section 104 (F 3-4:30PM),1,C
4001,MECHANICS OF SOLIDS - Section 001 (TR 12-1:30PM),1,C
4002,PRODUCT DESIGN - Section 401 (T 3-6PM),1,C
4003,AERODYNAMICS - Section 401 (MWF 10-11AM),1,C
4004,DESIGN FOR MANUF - Section 001 (T 4:30-7:30PM),1,C
4005,INTRO TO PARALLEL COMP - Section 001 (MW 3-4:30PM),1,C
4006,THERMODYNAMICS I - Section 001 (TR 4:30-6PM),1,C
4007,ROBOTICS - Section 001 (TR 12-1:30PM),1,C
4008,HAPTIC INTRF/VIRT ENVR - Section 001 (MW 12-1PM),1,C
4009,PLASTICITY - Section 001 (TR 12-1:30PM),1,C
4010,FLUID MECHANICS I - Section 001 (TR 9-10:30AM),1,C
4011,MEAM SEMINAR - Section 301 (R 2-3PM),1,C
4012,TEACHING PRACTICUM - Section 001 (TBA),1,C
4013,INDEPENDENT STUDY - Section 000 (TBA),1,C
4014,MASTERS THESIS - Section 001 (TBA),1,C
4015,THESIS/DISS RESEARCH - Section 000 (TBA),1,C
4016,BASIC LEADERSHIP I LAB - Section 101 (W 6:30-8:30AM),1,C
4017,BASIC LEADERSHIP I LAB - Section 101 (W 6:30-8AM),1,C
4018,LEADERSHP & PERSONAL DEV - Section 001 (TBA),1,C
4019,FOUNDATIONS IN LEADERSHI - Section 001 (TBA),1,C
4020,BASIC LEADERSHIP 2 LAB - Section 101 (W 6:30-8AM),1,C
4021,LEADERSP CHANG ENVIRONMT - Section 001 (TBA),1,C
4022,LEADERSHIP LAB 3 - Section 101 (W 6:30-8AM),1,C
4023,COMPLEX TEAM LEADERSHIP - Section 001 (TBA),1,C
4024,LEADERSHIP LAB 4 - Section 101 (W 6:30-8AM),1,C
4025,LEADERSHIP IN 21ST CENT - Section 001 (TBA),1,C
4026,UNIV. WIND ENSEMBLE - Section 001 (TBA),1,C
4027,UNIV. WIND ENSEMBLE - Section 002 (TBA),1,C
4028,UNIV. WIND ENSEMBLE - Section 003 (TBA),1,C
4029,UNIV. WIND ENSEMBLE - Section 004 (TBA),1,C
4030,UNIV. WIND ENSEMBLE - Section 005 (M 5-10PM),1,C
4031,UNIV. WIND ENSEMBLE - Section 006 (T 5-10PM),1,C
4032,UNIV. WIND ENSEMBLE - Section 007 (R 5-10PM),1,C
4033,UNIV. WIND ENSEMBLE - Section 008 (R 1:30-4:30PM),1,C
4034,UNIV. WIND ENSEMBLE - Section 009 (T 7-9PM),1,C
4035,WEST PHILLY IN SOUND - Section 301 (TR 12-1:30PM),1,C
4036,WEST PHILLY IN SOUND - Section 302 (MWF 11-12NOON),1,C
4037,CHAMBER MUSIC&ANALYSIS - Section 001 (T 5-7PM),1,C
4038,INTRO HIST OF MUSIC - Section 002 (TR 12-1:30PM),1,C
4039,INTRO HIST OF MUSIC - Section 003 (MWF 11-12NOON),1,C
4040,INTRO HIST OF MUSIC - Section 001 (MW 12-1PM),1,C
4041,INTRO HIST OF MUSIC - Section 201 (F 12-1PM),1,C
4042,HISTORY OF OPERA - Section 001 (TR 10:30-12NOON),1,C
4043,BEGINNING SITAR I I - Section 401 (TR 5-6:30PM),1,C
4044,THEORY/MUSICIANSH IP I - Section 001 (TR 10:30-12NOON),1,C
4045,THEORY/MUSICIANSH IP I - Section 002 (MWF 11-12NOON),1,C
4046,THEORY/MUSICIANSH IP I - Section 003 (TR 10:30-12NOON),1,C
4047,THEORY/MUSICIANSH IP I - Section 004 (MWF 11-12NOON),1,C
4048,THEORY/MUSICIANSH IP II - Section 001 (TR 10:30-12NOON),1,C
4049,THEORY/MUSICIANSH IP II - Section 002 (TR 12-1:30PM),1,C
4050,THEORY/MUSICIANSH IP II - Section 101 (MW 11-12NOON),1,C
4051,THEORY/MUSICIANSH IP II - Section 102 (MW 12-1PM),1,C
4052,INDEPENDENT STUDY - Section 000 (TBA),1,C
4053,HIST MUSIC 1750-1 850 - Section 001 (MW 2-3:30PM),1,C
4054,INTRO TO HIST WEST MUS - Section 001 (TR 1:30-3PM),1,C
4055,INTERMEDIATE SITAR II - Section 401 (MW 3:30-5PM),1,C
4056,INDIA'S CLASSICAL MUSICS - Section 401 (TR 1:30-3PM),1,C
4057,THEORY/MUSICIANSH IP IV - Section 001 (TR 12-1:30PM),1,C
4058,LABORATORY - Section 101 (MW 12-1PM),1,C
4059,MUSIC AND TECHNOLOGY - Section 001 (MW 3:30-5PM),1,C
4060,FLD METH IN ETHNO - Section 401 (T 2-5PM),1,C
4061,18TH C. COUNTERPOINT - Section 001 (TR 3-4:30PM),1,C
4062,ADVANCED MUSICIAN SHIP - Section 001 (TR 11-12NOON),1,C
4063,COMP SELECT FORMS - Section 301 (R 1:30-4:30PM),1,C
4064,WRITING ABOUT MUSIC - Section 301 (WR 2-5PM),1,C
4065,PREP A.M. PORTFOLIO - Section 000 (TBA),1,C
4066,PREP A.M. ESSAY - Section 000 (TBA),1,C
4067,STDS ROMANTIC MUSIC - Section 401 (F 2-5PM),1,C
4068,GUIDED RDG MU SCHOLARSHI - Section 000 (TBA),1,C
4069,TEACHING MUSIC HISTORY - Section 001 (TBA),1,C
4070,TEACHING MUSIC THEORY - Section 001 (TBA),1,C
4071,PREP PHD COMP - Section 000 (TBA),1,C
4072,PREP FOR PHD ESSAY - Section 000 (TBA),1,C
4073,MASTERS THESIS - Section 000 (TBA),1,C
4074,DISSERTATION - Section 000 (TBA),1,C
4075,COMPOSITION - Section 000 (TBA),1,C
4076,INDEPENDENT STUDY - Section 000 (TBA),1,C
4077,NAVAL SCIENCE DRILL - Section 001 (W 3:10-5PM),1,C
4078,SEAPOWER & MARITIME - Section 001 (TR 7:30-8:45AM),1,C
4079,SEAPOWER & MARITIME - Section 002 (TR 7:30-8:45AM),1,C
4080,NAVIGATION I - Section 001 (MW 7:30-9AM),1,C
4081,NAVIGATION I - Section 002 (MW 7:30-9AM),1,C
4082,WEAPONS - Section 001 (TR 7:30-9AM),1,C
4083,WEAPONS - Section 002 (TR 7-9AM),1,C
4084,LEADERSHIP AND ETHICS - Section 001 (MW 7:30-9AM),1,C
4085,LEADERSHIP AND ETHICS - Section 002 (MW 7:30-9AM),1,C
4086,BIBLE IN POPULAR MUSIC - Section 301 (MW 2-3:30PM),1,C
4087,MYTHS & RELIG ANC WORLD - Section 401 (MW 3:30-5PM),1,C
4088,THE WORLD OF CLEOPATRA - Section 401 (TR 3-4:30PM),1,C
4089,ART & ARCHITR ANC EGYPT - Section 401 (MW 3:30-5PM),1,C
4090,ARCHY & HIST ANC ISRAEL - Section 401 (TR 12-1:30PM),1,C
4091,INTRO MESOPOTAMIAN LIT - Section 401 (TR 1:30-3PM),1,C
4092,ISLAM INTELLECT TRADITIO - Section 301 (TR 4:30-6PM),1,C
4093,ELEMENTARY AMHARIC II - Section 680 (MW 5-7PM),1,C
4094,INTERMEDIATE AMHARIC II - Section 680 (TR 4:30-6:30PM),1,C
4095,ISLAM & RELIGIOUS IMAGE - Section 401 (W 2-5PM),1,C
4096,SEL TOPICS ARABIC LIT - Section 301 (W 2-4PM),1,C
4097,APPROACHES ISLAMIC LAW - Section 401 (F 2-5PM),1,C
4098,ISLAMIC FINANCE - Section 401 (M 4:30-6:20PM),1,C
4099,ACTION & EFFICACY - Section 001 (R 12-3PM),1,C
4100,NEW LEADERSHIP FRONTIER - Section 001 (W 4-7PM),1,C
4101,NON-PROFIT LEADERSHIP - Section 001 (TBA),1,C
4102,RECITATION - Section 201 (R 11-12NOON),1,C
4103,RECITATION - Section 202 (R 12-1PM),1,C
4104,RECITATION - Section 203 (R 3:30-4:30PM),1,C
4105,RECITATION - Section 204 (F 2-3PM),1,C
4106,HUMAN DEVELOPMENT - Section 001 (T 1:30-3:30PM),1,C
4107,HUMAN DEVELOPMENT - Section 201 (R 1:30-3:30PM),1,C
4108,HUMAN DEVELOPMENT - Section 206 (R 1:30-3:30PM),1,C
4109,PRIN OF HUMAN NUTRITION - Section 001 (TR 10:30-12NOON),1,C
4110,PRIN OF HUMAN NUTRITION - Section 003 (TR 4:30-6PM),1,C
4111,CON NUR: PRM HLT LFE II - Section 001 (M 9-11AM),1,C
4112,CON NUR: PRM HLT LFE II - Section 101 (W 8:30-12:30NOON),1,C
4113,CON NUR: PRM HLT LFE II - Section 102 (W 8:30-12:30NOON),1,C
4114,CON NUR: PRM HLT LFE II - Section 103 (W 8:30-12:30NOON),1,C
4115,CON NUR: PRM HLT LFE II - Section 104 (W 8:30-12:30NOON),1,C
4116,CON NUR: PRM HLT LFE II - Section 105 (W 12:30-4:30PM),1,C
4117,CON NUR: PRM HLT LFE II - Section 106 (W 12:30-4:30PM),1,C
4118,CON NUR: PRM HLT LFE II - Section 107 (W 12:30-4:30PM),1,C
4119,CON NUR: PRM HLT LFE II - Section 108 (W 4:30-8:30PM),1,C
4120,CON NUR: PRM HLT LFE II - Section 109 (W 4:30-8:30PM),1,C
4121,CON NUR: PRM HLT LFE II - Section 110 (F 8:30-12:30NOON),1,C
4122,CON NUR: PRM HLT LFE II - Section 111 (F 8:30-12:30NOON),1,C
4123,CON NUR: PRM HLT LFE II - Section 113 (F 12:30-4:30PM),1,C
4124,CON NUR: PRM HLT LFE II - Section 114 (F 12:30-4:30PM),1,C
4125,CON NUR: PRM HLT LFE II - Section 201 (M 11-12NOON),1,C
4126,CON NUR: PRM HLT LFE II - Section 202 (M 11-12NOON),1,C
4127,CON NUR: PRM HLT LFE II - Section 204 (M 11-12NOON),1,C
4128,NUTRITION: SCI & APPLICA - Section 001 (M 4-7PM),1,C
4129,NUTRITION: SCI & APPLICA - Section 002 (R 5-8PM),1,C
4130,HUM ANAT & PHYSIOLOGY II - Section 001 (TR 10-12NOON),1,C
4131,HUM ANAT & PHYSIOLOGY II - Section 101 (T 1-3PM),1,C
4132,HUM ANAT & PHYSIOLOGY II - Section 102 (T 3-5PM),1,C
4133,HUM ANAT & PHYSIOLOGY II - Section 103 (W 10-12NOON),1,C
4134,HUM ANAT & PHYSIOLOGY II - Section 104 (W 1-3PM),1,C
4135,HUM ANAT & PHYSIOLOGY II - Section 106 (R 1-3PM),1,C
4136,HUM ANAT & PHYSIOLOGY II - Section 107 (R 3-5PM),1,C
4137,HEALTH & SOCIAL POLICY - Section 401 (M 4-7PM),1,C
4138,NURS OF CHLDBRNG FAMILY - Section 001 (MW 9-12NOON),1,C
4139,NURS OF CHLDBRNG FAMILY - Section 101 (TR 7-1PM),1,C
4140,NURS OF CHLDBRNG FAMILY - Section 102 (TR 7-1PM),1,C
4141,NURS OF CHLDBRNG FAMILY - Section 103 (TR 7-1PM),1,C
4142,NURS OF CHLDBRNG FAMILY - Section 104 (TR 3-9PM),1,C
4143,NURS OF CHLDBRNG FAMILY - Section 105 (TR 3-9PM),1,C
4144,NURS OF CHLDBRNG FAMILY - Section 106 (TR 3-9PM),1,C
4145,NURS OF CHLDBRNG FAMILY - Section 107 (T 7-7PM),1,C
4146,NURS OF CHLDBRNG FAMILY - Section 108 (TR 7-1PM),1,C
4147,NURS OF CHLDBRNG FAMILY - Section 109 (S 7-7PM),1,C
4148,NURS OF CHLDBRNG FAMILY - Section 110 (U 7-7PM),1,C
4149,NURS OF CHLDBRNG FAMILY - Section 120 (TBA),1,C
4150,NURS OF CHLDBRNG FAMILY - Section 201 (TBA),1,C
4151,NURS OF CHILDREN: TH/CL - Section 001 (MW 9-12NOON),1,C
4152,NURS OF CHILDREN: TH/CL - Section 101 (TR 7-1PM),1,C
4153,NURS OF CHILDREN: TH/CL - Section 102 (TR 7-1PM),1,C
4154,NURS OF CHILDREN: TH/CL - Section 103 (TR 7-1PM),1,C
4155,NURS OF CHILDREN: TH/CL - Section 104 (R 7-7PM),1,C
4156,NURS OF CHILDREN: TH/CL - Section 105 (TR 3-9PM),1,C
4157,NURS OF CHILDREN: TH/CL - Section 106 (TR 3-9PM),1,C
4158,NURS OF CHILDREN: TH/CL - Section 107 (TR 3-9PM),1,C
4159,NURS OF CHILDREN: TH/CL - Section 108 (TR 3-9PM),1,C
4160,NURS OF CHILDREN: TH/CL - Section 110 (S 7-7PM),1,C
4161,NURS OF CHILDREN: TH/CL - Section 111 (S 7-7PM),1,C
4162,NURS OF CHILDREN: TH/CL - Section 201 (TBA),1,C
4163,NURS CR-YOUNG & MID AGED - Section 001 (MW 9-12NOON),1,C
4164,NURS CR-YOUNG & MID AGED - Section 101 (TR 8-2PM),1,C
4165,NURS CR-YOUNG & MID AGED - Section 102 (TR 7-1PM),1,C
4166,NURS CR-YOUNG & MID AGED - Section 103 (TR 8-2PM),1,C
4167,NURS CR-YOUNG & MID AGED - Section 104 (TR 8-2PM),1,C
4168,NURS CR-YOUNG & MID AGED - Section 105 (TR 8-2PM),1,C
4169,NURS CR-YOUNG & MID AGED - Section 106 (TR 7-1PM),1,C
4170,NURS CR-YOUNG & MID AGED - Section 107 (TR 3-9PM),1,C
4171,NURS CR-YOUNG & MID AGED - Section 108 (TR 3:30-9:30PM),1,C
4172,NURS CR-YOUNG & MID AGED - Section 109 (TR 3-9PM),1,C
4173,NURS CR-YOUNG & MID AGED - Section 201 (TBA),1,C
4174,RESEARCH METHODOLOGY - Section 001 (M 2-5PM),1,C
4175,NURS CARE OF OLDER ADULT - Section 001 (MW 9-12NOON),1,C
4176,NURS CARE OF OLDER ADULT - Section 101 (TR 7-1PM),1,C
4177,NURS CARE OF OLDER ADULT - Section 102 (TR 8-2PM),1,C
4178,NURS CARE OF OLDER ADULT - Section 103 (TR 8-2PM),1,C
4179,NURS CARE OF OLDER ADULT - Section 104 (TR 8-2PM),1,C
4180,NURS CARE OF OLDER ADULT - Section 105 (TR 7-1PM),1,C
4181,NURS CARE OF OLDER ADULT - Section 106 (TR 7-1PM),1,C
4182,NURS CARE OF OLDER ADULT - Section 107 (TR 8-2PM),1,C
4183,NURS CARE OF OLDER ADULT - Section 108 (TR 3-9PM),1,C
4184,NURS CARE OF OLDER ADULT - Section 109 (TR 3-9PM),1,C
4185,NURS CARE OF OLDER ADULT - Section 201 (TBA),1,C
4186,STUDY ABROAD - Section 001 (TBA),1,C
4187,INDEPENDENT STUDY - Section 000 (TBA),1,C
4188,INTERNATIONAL NUTRITION - Section 401 (TR 10:30-12NOON),1,C
4189,HEALTH CARE ETHICS - Section 001 (M 5-8PM),1,C
4190,FORENSIC SCIENCE I - Section 401 (M 5-7PM),1,C
4191,VICTIMOLOGY - Section 401 (M 3-5PM),1,C
4192,CURRENT TOPICS IN PAIN - Section 401 (M 5-8PM),1,C
4193,CSE STY:CULTURE OF BIRTH - Section 001 (M 5-8PM),1,C
4194,CSE STY: QUAL CARE CHAL - Section 401 (W 2-4PM),1,C
4195,CSE STDY: BRST FD/HM LAC - Section 001 (W 2-4PM),1,C
4196,CASE STUDY:AGRESSIVE BEH - Section 001 (M 3-5PM),1,C
4197,CASE STUDY: CANCER - Section 001 (W 1-4PM),1,C
4198,CSE STY:ANALYS CLN NUTR - Section 001 (W 1-4PM),1,C
4199,ADV CLIN PRAC: THEORY - Section 001 (W 9-12NOON),1,C
4200,ADV CLIN PRAC: THEORY - Section 201 (M 9-12NOON),1,C
4201,ADV CLIN PRAC: THEORY - Section 202 (M 9-12NOON),1,C
4202,ADV CLIN PRAC: THEORY - Section 203 (M 9-12NOON),1,C
4203,ADV CLIN PRAC: THEORY - Section 204 (M 9-12NOON),1,C
4204,ADV CLIN PRAC: THEORY - Section 205 (M 9-12NOON),1,C
4205,ADV CLIN PRAC: THEORY - Section 206 (M 9-12NOON),1,C
4206,ADV CLIN PRAC: CLINICAL - Section 101 (TR 7-3:30PM),1,C
4207,ADV CLIN PRAC: CLINICAL - Section 102 (TR 7-3:30PM),1,C
4208,ADV CLIN PRAC: CLINICAL - Section 103 (TR 12-8:30PM),1,C
4209,ADV CLIN PRAC: CLINICAL - Section 104 (TR 8-4:30PM),1,C
4210,ADV CLIN PRAC: CLINICAL - Section 107 (RF 7-7PM),1,C
4211,ADV CLIN PRAC: CLINICAL - Section 201 (TBA),1,C
4212,SENIOR INQUIRY - Section 001 (W 12-1PM),1,C
4213,SENIOR INQUIRY - Section 301 (W 12-1PM),1,C
4214,INTRO PRIN-METH EPI - Section 401 (M 1-4PM),1,C
4215,ADV HLTH COMMUNICTNS II - Section 001 (M 1-4PM),1,C
4216,HUM SEXUALITY & HEALTH - Section 001 (T 3-4:30PM),1,C
4217,HUM SEXUALITY & HEALTH - Section 201 (R 3-4:30PM),1,C
4218,APPLD PHARM IN NURS PRAC - Section 001 (R 5-8PM),1,C
4219,ADV NUTR & METABOLISM - Section 001 (T 9-12NOON),1,C
4220,ETH ASP HLTH & TECH - Section 001 (W 4:30-7:30PM),1,C
4221,COGN BEHV STRAT HLT CARE - Section 001 (W 4:30-7:30PM),1,C
4222,COMPARE HLTHCR SYS S/A - Section 002 (T 3:30-6:30PM),1,C
4223,COMPARE HLTHCR SYS S/A - Section 003 (TBA),1,C
4224,MCH IN AMERICAS - Section 001 (T 4:30-7:30PM),1,C
4225,PEDIATRIC PHARM/THERAP - Section 001 (W 4:30-7:30PM),1,C
4226,HUMAN GENETICS - Section 001 (M 4:30-7:30PM),1,C
4227,MNG ILL-PALLIATIVE CARE - Section 001 (M 5:30-8:30PM),1,C
4228,CLINICAL TEACHING & EVAL - Section 001 (TBA),1,C
4229,BAS CONC ECON & ACCT - Section 001 (R 5-8PM),1,C
4230,PRIN NURS ANES PRACT II - Section 001 (M 9-1PM),1,C
4231,PRIN NURS ANES PRACT V - Section 001 (T 1-4PM),1,C
4232,MENTAL HEALTH & AGING - Section 001 (W 1-4PM),1,C
4233,RESEARCH INTERNSHIP - Section 001 (R 4:30-7:30PM),1,C
4234,GRANT WRITING-FELLOWSHIP - Section 301 (R 4-7PM),1,C
4235,RES METHODS DESIGN - Section 001 (M 4:30-7:30PM),1,C
4236,RES METHODS DESIGN - Section 002 (T 4:30-7:30PM),1,C
4237,HLTH CARE IN AGING SOC - Section 001 (T 4-7PM),1,C
4238,PSYCHO PHARM ACROSS LFSP - Section 001 (T 1-4PM),1,C
4239,PRIM CARE MID/OLDER ADT - Section 001 (R 9-1PM),1,C
4240,CLIN: PC MID/OLDER ADT - Section 101 (TBA),1,C
4241,CLIN: PC MID/OLDER ADT - Section 201 (R 1-4PM),1,C
4242,CLIN: PC MID/OLDER ADT - Section 202 (R 1-4PM),1,C
4243,PC: FRAIL OLDER ADULT - Section 001 (T 9-1PM),1,C
4244,FRAIL OLDER ADULT II - Section 001 (T 1-3PM),1,C
4245,FRAIL OLDER ADULT II - Section 101 (TBA),1,C
4246,NURS ADMIN CONSULTATION - Section 001 (T 4:30-7:30PM),1,C
4247,BUSINESS OF NURSING - Section 001 (S 9-4PM),1,C
4248,NURS ADMIN PRACTICUM - Section 101 (TBA),1,C
4249,CL MGT:PC YG FAM - Section 001 (W 9-12NOON),1,C
4250,CLIN MGT PRIM YNG FAM - Section 101 (TBA),1,C
4251,CLIN MGT PRIM YNG FAM - Section 201 (W 12-4PM),1,C
4252,CLIN MGT PRIM YNG FAM - Section 202 (W 12-4PM),1,C
4253,EFF CANCER/CANCER THERAP - Section 001 (T 9-1PM),1,C
4254,"ONC: ASSM, DIAG, CAN MGT - Section 001 (T 1-4:30PM)",1,C
4255,"ONC: ASSM, DIAG, CAN MGT - Section 101 (WR 8-4PM)",1,C
4256,CLINIC - Section 101 (TBA),1,C
4257,CLINIC - Section 201 (R 8-11AM),1,C
4258,APPL SCIENCE REL TO ANES - Section 001 (M 1-4PM),1,C
4259,CLINIC - Section 101 (TBA LEAHY),1,C
4260,CLINIC - Section 202 (T 9-12NOON),1,C
4261,PUB POL LDR HLTH CARE SY - Section 001 (M 1-4PM),1,C
4262,PEDS CRIT CARE I - Section 001 (W 1-4PM),1,C
4263,CL: PEDS C/C I - Section 001 (W 9-12NOON),1,C
4264,CL: PEDS C/C I - Section 101 (TBA),1,C
4265,PED ONCOLOGY THEORY II - Section 001 (W 1-4PM),1,C
4266,NSG CHLRN TH: II - Section 001 (W 1-4PM),1,C
4267,NSG CHDN CLIN: II - Section 001 (W 9-12NOON),1,C
4268,NSG CHDN CLIN: II - Section 101 (TBA),1,C
4269,HIGH RISK NEONATE THEORY - Section 001 (W 1-4PM),1,C
4270,CLPR:HI-RISK NEO - Section 001 (W 9-12NOON),1,C
4271,CLPR:HI-RISK NEO - Section 101 (TBA),1,C
4272,FETAL EVALUATION - Section 001 (M 9-12NOON),1,C
4273,"HIST, HLTH & SOC PLCY - Section 001 (W 4-7PM)",1,C
4274,EVOLVING NURSING SCIENCE - Section 001 (W 9-12NOON),1,C
4275,QUANT RSCH DSGN METH - Section 001 (W 1:30-4:30PM),1,C
4276,PRINC OF ACUTE CARE II - Section 001 (T 1-4PM),1,C
4277,ACUTE CARE NP:PROF/CLIN - Section 001 (T 9-12NOON),1,C
4278,ACUTE CARE NP:PROF/CLIN - Section 101 (WR 8-4:30PM),1,C
4279,HLT CRE CHILDBRNG WMN TH - Section 001 (F 9-1PM),1,C
4280,HLT CRE CHILDBRNG WMN CL - Section 001 (F 1-4PM),1,C
4281,HLT CRE CHILDBRNG WMN CL - Section 101 (TBA),1,C
4282,CLINIC - Section 101 (TRF 6-6PM),1,C
4283,CLINIC - Section 301 (W 9-4PM),1,C
4284,CLINIC - Section 101 (MWRF 6-6PM),1,C
4285,CLINIC - Section 301 (T 9-1PM),1,C
4286,PROSEM-APP CLIN SCHOL - Section 301 (TBA),1,C
4287,PROSEM-APP CLIN SCHOL - Section 302 (TBA),1,C
4288,HISTORIC THOUGHT NURSING - Section 301 (TBA),1,C
4289,THEOR PERS GROWTH/DEV - Section 301 (TBA),1,C
4290,FAMILIES AND RESEARCH - Section 301 (T 9-12NOON),1,C
4291,SOCIAL HISTORY OF NURSIN - Section 301 (TBA),1,C
4292,ADV QUAL RESEARCH METHOD - Section 301 (R 9:30-11:30AM),1,C
4293,ADV TOPICS HLTH INFRMTIC - Section 301 (TBA),1,C
4294,ADV QUANT DESIGNS & METH - Section 301 (TBA),1,C
4295,DIRECTED STUDY - Section 000 (TBA),1,C
4296,INTRO TO COMPUTER - Section 001 (T 10:30-12NOON),1,C
4297,INTRO TO COMPUTER - Section 002 (T 1:30-3PM),1,C
4298,INTRO TO COMPUTER - Section 201 (R 9-10:30AM),1,C
4299,INTRO TO COMPUTER - Section 202 (R 10:30-12NOON),1,C
4300,INTRO TO COMPUTER - Section 203 (R 1:30-3PM),1,C
4301,INTRO TO COMPUTER - Section 204 (W 10:30-12NOON),1,C
4302,INTRO TO COMPUTER - Section 205 (W 1:30-3PM),1,C
4303,INTRO TO COMPUTER - Section 206 (W 3-4:30PM),1,C
4304,INTRO TO COMPUTER - Section 207 (R 12-1:30PM),1,C
4305,INTRO TO COMPUTER - Section 208 (R 1:30-3PM),1,C
4306,MANAGEMENT INFO SYSTEMS - Section 001 (MW 1:30-3PM),1,C
4307,INTRODUCTION TO OM - Section 001 (TR 10:30-12NOON),1,C
4308,SERVICE OPER MGMT - Section 001 (TR 9-10:30AM),1,C
4309,SERVICE OP:MDLS&APPL - Section 001 (TR 9-10:30AM),1,C
4310,DECISON PROCESSES - Section 001 (TR 10:30-12NOON),1,C
4311,"SYSTEMS ANAL,DESIGN,IMPL - Section 401 (TR 12-1:30PM)",1,C
4312,ADVANCED DECISION SYS - Section 001 (TR 3-4:30PM),1,C
4313,COMP SIMULATION MODELS - Section 001 (TR 4:30-6PM),1,C
4314,SUPERVISED STUDY - Section 000 (TBA),1,C
4315,DECISION SUPPORT SYSTEMS - Section 401 (MW 1:30-3PM),1,C
4316,OP MGMT: QUALITY & PROD - Section 001 (TR 9-10:30AM),1,C
4317,OP MGMT: QUALITY & PROD - Section 003 (TR 10:30-12NOON),1,C
4318,OP MGMT: QUALITY & PROD - Section 005 (TR 1:30-3PM),1,C
4319,OP MGMT: QUALITY & PROD - Section 007 (TR 9-10:30AM),1,C
4320,OP MGMT: QUALITY & PROD - Section 009 (TR 10:30-12NOON),1,C
4321,OP MGMT: QUALITY & PROD - Section 11 (TR 1:30-3PM),1,C
4322,OP MGMT: QUALITY & PROD - Section 13 (TR 9-10:30AM),1,C
4323,OP MGMT: QUALITY & PROD - Section 15 (TR 10:30-12NOON),1,C
4324,OP MGMT: QUALITY & PROD - Section 17 (TR 1:30-3PM),1,C
4325,OP MGMT: QUALITY & PROD - Section 19 (TR 9-10:30AM),1,C
4326,OP MGMT: QUALITY & PROD - Section 21 (TR 10:30-12NOON),1,C
4327,OP MGMT: QUALITY & PROD - Section 23 (TR 1:30-3PM),1,C
4328,OP MGMT: SPPLY CHAIN MGT - Section 002 (MW 9-10:30AM),1,C
4329,OP MGMT: SPPLY CHAIN MGT - Section 004 (MW 10:30-12NOON),1,C
4330,OP MGMT: SPPLY CHAIN MGT - Section 006 (MW 1:30-3PM),1,C
4331,OP MGMT: SPPLY CHAIN MGT - Section 008 (MW 9-10:30AM),1,C
4332,OP MGMT: SPPLY CHAIN MGT - Section 10 (MW 10:30-12NOON),1,C
4333,OP MGMT: SPPLY CHAIN MGT - Section 12 (MW 1:30-3PM),1,C
4334,OP MGMT: SPPLY CHAIN MGT - Section 14 (MW 9-10:30AM),1,C
4335,OP MGMT: SPPLY CHAIN MGT - Section 16 (MW 10:30-12NOON),1,C
4336,OP MGMT: SPPLY CHAIN MGT - Section 18 (MW 1:30-3PM),1,C
4337,OP MGMT: SPPLY CHAIN MGT - Section 20 (MW 9-10:30AM),1,C
4338,OP MGMT: SPPLY CHAIN MGT - Section 22 (MW 10:30-12NOON),1,C
4339,OP MGMT: SPPLY CHAIN MGT - Section 24 (MW 1:30-3PM),1,C
4340,MATH MDLNG APPL IN FNCE - Section 001 (T 3-6PM),1,C
4341,OM IN HEALTH CARE - Section 002 (TR 9-10:30AM),1,C
4342,INFO: IND STR & COMP STR - Section 001 (MW 12-1:30PM),1,C
